BusinessEntityID,PersonType,AddressID,AddressTypeID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode
13168,IN,22238,2,1114 Laurel,,Spring Valley,9,91977
9250,IN,18303,2,1117 Ashford Court,,Burien,79,98168
18632,IN,27720,2,1117 Diablo View Road,,Renton,79,98055
14882,IN,23952,2,1119 Elderwood Dr.,,Lake Oswego,58,97034
3392,IN,12420,2,1119 Elderwood Dr.,#3,Birmingham,14,B29 6SL
8048,IN,17096,2,112 Kathleen Drive,,London,14,EC1R 0DU
11443,IN,20510,2,112 Kathleen Drive,,Palo Alto,9,94303
6775,IN,15810,2,112 RaceCt,,Renton,79,98055
20570,IN,29676,2,"112, avenue du Québec",,Pantin,179,93500
6272,IN,15307,2,"112, avenue du Québec",,Sèvres,178,92310
13068,IN,22138,2,"112, boulevard Tremblay",,Saint-Denis,179,93400
10312,IN,19371,2,"112, rue Faubourg St Antoine",,Roubaix,145,59100
10882,IN,19945,2,"112, rue Marbeuf",,Dunkerque,145,59140
7164,IN,16199,2,"112, rue Marbeuf",,Rockhampton,64,4700
2888,IN,11908,2,1120 Curtis Drive,,High Wycombe,14,HP10 9QY
10195,IN,19254,2,1120 Curtis Drive,,Sedro Woolley,79,98284
13646,IN,22716,2,1120 Jeff Ct.,,Vancouver,7,V7L 4J4
6820,IN,15855,2,1121 Boynton Avenue,,Colma,9,94014
20182,IN,29287,2,1121 Boynton Avenue,,Issaquah,79,98027
17669,IN,26755,2,1121 Ferry Street,,Cambridge,14,CB4 4BZ
10546,IN,19606,2,1121 Ferry Street,,Everett,79,98201
9567,IN,18620,2,1121 Serrano Way,,Spokane,79,99202
9407,IN,18460,2,1124 Leeds Ct. West,,Marysville,79,98270
7669,IN,16712,2,1127 Leewood Place,,W. Linn,58,97068
9958,IN,19014,2,1127 Oak Street,,Coronado,9,92118
20674,IN,29780,2,1127 Wellington Avenue,,Salem,58,97301
10925,IN,19989,2,113 Gordon Ct.,,Milsons Point,50,2061
15810,IN,24886,2,"113, rue Ste-Honoré",,Paris,161,75012
8726,IN,17779,2,1130 Fillet Ave.,,Lavender Bay,50,2060
9785,IN,18839,2,1130 Fillet Ave.,,Port Hammond,7,V6B 3P7
16930,IN,26016,2,1132 Plymouth Dr.,,Bellflower,9,90706
20750,IN,29856,2,1132 Plymouth Dr.,,Lake Oswego,58,97034
19322,IN,28413,2,1132 San Vincente Drive,,Silverwater,50,2264
9886,IN,18941,2,1133 Beauer Lane,,Hobart,71,7001
7559,IN,16601,2,1133 Concord Place,,Portland,58,97205
10449,IN,19508,2,1133 Fillet Ave,,Beverly Hills,9,90210
8044,IN,17092,2,1133 Fillet Ave,,N. Vancouver,7,V7L 4J4
17791,IN,26877,2,1133 Leisure Lane,,Burnaby,7,V3J 6Z3
5213,IN,14248,2,1133 Leisure Lane,,Sooke,7,V0
12974,IN,22044,2,1134 Concord Pl.,,Grossmont,9,91941
16636,IN,25720,2,1134 Concord Pl.,,Springwood,50,2777
6417,IN,15452,2,1135 Glenellen Court,,San Carlos,9,94070
5710,IN,14745,2,1135 W St.,,Cloverdale,66,6105
11435,IN,20502,2,1135 W St.,,Stoke-on-Trent,14,AS23
8429,IN,17482,2,1136 Lane Way,,Hawthorne,64,4171
20416,IN,29522,2,"114, quai Paul Doumer",,Lieusaint,163,77127
7506,IN,16547,2,1140 Panoramic Drive,,Port Hammond,7,V6B 3P7
17596,IN,26682,2,1141 Hale Court,,Fremont,9,94536
12915,IN,21985,2,1141 Panoramic Dr.,,London,14,SW1P 2NU
12910,IN,21980,2,1141 Panoramic Dr.,,Spring Valley,9,91977
11351,IN,20418,2,1141 Redwood Road,,Yakima,79,98901
7820,IN,16864,2,1141 Rolling Hill Way,,Glendale,9,91203
12703,IN,21773,2,1142 Firestone Dr.,,Downey,9,90241
14174,IN,23244,2,1142 Firestone Dr.,,Melton,77,3337
14322,IN,23392,2,1143 Julpum Loop,,Bellingham,79,98225
19046,IN,28137,2,1143 Julpum Loop,,Oak Bay,7,V8P
11912,IN,20982,2,1144 N. Jackson Way,,Lynnwood,79,98036
270,EM,267,2,1144 Paradise Ct.,,Issaquah,79,98027
3572,IN,12601,2,1144 Paradise Ct.,,Newport Beach,9,92625
16879,IN,25965,2,1144 Paraiso Ct.,,Berkeley,9,94704
12228,IN,21298,2,"1144, rue Ste-Honoré",,Morangis,177,91420
13978,IN,23048,2,1144/118 rue Faubourg St Antoine,,Lille,145,59000
18776,IN,27864,2,1145 Paraiso Ct.,,Langley,7,V3A 4R2
7366,IN,16405,2,1147 Delta Way,,Beverly Hills,9,90210
18138,IN,27225,2,1147 Dimaggio Way,,Newcastle upon Tyne,14,NT20
20487,IN,29593,2,1147 Mellowood Street,,Newport Beach,9,92625
19872,IN,28973,2,1148 Thornwood Drive,,Berks,14,SL4 1RH
2866,IN,11886,2,1148 Thornwood Drive,,Corvallis,58,97330
4838,IN,13873,2,115 Pine Creek Way,,Lynnwood,79,98036
17498,IN,26584,2,115 Santa Fe Street,,Cliffside,7,V8Y 1L1
4809,IN,13844,2,115 Santa Fe Street,,Lavender Bay,50,2060
18939,IN,28029,2,"115, quai Paul Doumer",,Saint-Denis,179,93400
2890,IN,11910,2,1153 Loma Linda,,Bendigo,77,3550
15118,IN,24188,2,1153 Loma Linda,,Oxford,14,OX14 4SE
12324,IN,21394,2,1153 Southampton Road,,Rhodes,50,2138
19258,IN,28349,2,1154 Regina Lane,,St. Leonards,50,2065
14283,IN,23353,2,1154 Regina Lane,,W. Linn,58,97068
7857,IN,16901,2,"1155, rue Ste-Honoré",,Paris,161,75017
14160,IN,23230,2,1156 Corte Poquito,,Beaverton,58,97005
3879,IN,12910,2,1156 Corte Poquito,,Yakima,79,98901
13594,IN,22664,2,1156 Dublin Court,,Runcorn,14,TY31
10129,IN,19186,2,1156 Dublin Court,,Watford,14,WA3
14996,IN,24066,2,1157 Chilpancingo Pk.,,Bremerton,79,98312
19298,IN,28389,2,1157 Chilpancingo Pk.,,Colma,9,94014
16380,IN,25464,2,"1157, rue Marbeuf",,Les Ulis,177,91940
10805,IN,19868,2,1158 Roundtree Place,,Coffs Harbour,50,2450
3280,IN,12306,2,1158 Roundtree Place,,Spokane,79,99202
9355,IN,18408,2,1159 Filling Ave.,,Santa Monica,9,90401
14940,IN,24010,2,1159 Lacassie Ave,,Wollongong,50,2500
3200,IN,12225,2,1159 LaCrosse Ave,,San Francisco,9,94109
20124,IN,29228,2,"116, boulevard d´Albi",,Bobigny,179,93000
11968,IN,21038,2,"116, boulevard d´Albi",,Metz,143,57000
7763,IN,16806,2,1160 Bella Avenue,,Esher-Molesey,14,EM15
2821,IN,11841,2,1160 Bella Avenue,,Port Orchard,79,98366
19126,IN,28217,2,1160 Camelback Road,,Hervey Bay,64,4655
5442,IN,14477,2,1160 Via Del Sol,,Oak Bay,7,V8P
17230,IN,26316,2,1160 Via Del Sol,,Springwood,50,2777
8959,IN,18012,2,1161 Daffodil Dr.,,Burbank,9,91502
4982,IN,14017,2,1161 Daffodil Dr.,,Milton Keynes,14,MK8 8DF
19915,IN,29016,2,1161 Pine Hollow Road,,Burnaby,7,V3J 6Z3
8852,IN,17905,2,1162 Park Glenn,,Gold Coast,64,4217
3815,IN,12846,2,1162 Park Glenn,,Walla Walla,79,99362
13518,IN,22588,2,1162 Relief Valley Ct,,Colma,9,94014
6470,IN,15505,2,1162 Relief Valley Ct,,Seaford,77,3198
10532,IN,19592,2,1162 Thunderbird Drive,,Oregon City,58,97045
9454,IN,18507,2,1163 Bella Vista,# 103,Santa Monica,9,90401
16002,IN,25081,2,1164 Augustine Drive,,Lane Cove,50,1597
9421,IN,18474,2,1164 Bell Drive,,Coronado,9,92118
5992,IN,15027,2,1164 Glenview Drive,,Langford,7,V9
15889,IN,24965,2,1168 Escobar,,Chula Vista,9,91910
20654,IN,29760,2,1168 Escobar,,Woodland Hills,9,91364
11909,IN,20979,2,117 Esperanza Dr,,Lemon Grove,9,91945
14343,IN,23413,2,117 Marvello Lane,,Lane Cove,50,1597
15441,IN,24513,2,117 Marvello Lane,,Peterborough,14,PB12
5960,IN,14995,2,1170 Shaw Rd,,Glendale,9,91203
14752,IN,23822,2,1170 Shaw Rd,,St. Leonards,50,2065
12242,IN,21312,2,1172 Flamingo Dr.,,Cliffside,7,V8Y 1L1
5657,IN,14692,2,1172 Flamingo Dr.,,London,14,C2H 7AU
9244,IN,18297,2,1172 Lunar Lane,,West Covina,9,91791
12276,IN,21346,2,1173 Dale Pl.,,Hobart,71,7001
15596,IN,24671,2,1173 Dale Pl.,,Sydney,50,1002
5228,IN,14263,2,1174 Ayers Rd,,Downey,9,90241
20597,IN,29703,2,1174 Royal Ann Lane,,Matraville,50,2036
6331,IN,15366,2,1176 Oil Road,,Redmond,79,98052
11581,IN,20648,2,1176 Oily Road,,Sydney,50,1002
12106,IN,21176,2,1177 Oily Road,,Burien,79,98168
11632,IN,20699,2,1177 Oily Road,,West Covina,9,91791
9611,IN,18664,2,1178 Flora Ave.,,Shawnee,7,V9B 2C3
16655,IN,25739,2,1178 Sandy Blvd.,,Gold Coast,64,4217
16212,IN,25295,2,1178 Sandy Blvd.,,Yakima,79,98901
19948,IN,29049,2,"118, rue Faubourg St Antoine",,Bobigny,179,93000
8725,IN,17778,2,"118, rue Marbeuf",,Colombes,178,92700
12642,IN,21712,2,"118, rue Marbeuf",,Orleans,131,45000
18815,IN,27903,2,"118, rue Marbeuf",,Suresnes,178,92150
2743,IN,11763,2,"118, rue Marbeuf",,Villeneuve-d'Ascq,145,59491
6661,IN,15696,2,1180 Rhea Ct,,West Covina,9,91791
2478,IN,11498,2,"11802, rue Surcouf",,Colombes,178,92700
19411,IN,28504,2,1183 Royal Links Circle,,Berks,14,SL4 1RH
6790,IN,15825,2,1183 Royal Links Circle,,Grossmont,9,91941
15672,IN,24747,2,1183 Tono Lane,,Berkshire,14,RG11 5TP
12690,IN,21760,2,1183 Tono Lane,,Townsville,64,4810
22,EM,233,2,1185 Dallas Drive,,Everett,79,98201
18832,IN,27920,2,1185 Dallis Drive,,Novato,9,94947
6709,IN,15744,2,1185 Laguna St,,Tacoma,79,98403
14547,IN,23617,2,"119, quai Paul Doumer",,Paris,161,75017
20008,IN,29109,2,"119, rue Faubourg St Antoine",,Orleans,131,45000
20591,IN,29697,2,"119, rue Marbeuf",,Villeneuve-d'Ascq,145,59491
19530,IN,28626,2,1190 Hill Top Rd.,,Concord,9,94519
11112,IN,20178,2,1190 Hill Top Rd.,,Runcorn,14,TY31
19491,IN,28586,2,1191 Boxwood Dr.,,Burbank,9,91502
13446,IN,22516,2,1191 Boxwood Dr.,,Oxford,14,OX1
13046,IN,22116,2,1191 Rhoda Way,,Vancouver,7,V7L 4J4
19657,IN,28755,2,1192 A St.,,Esher-Molesey,14,EM15
7004,IN,16039,2,1192 A St.,,Gold Coast,64,4217
3427,IN,12455,2,1192 Parkway Drive,,Mill Valley,9,94941
8286,IN,17338,2,1192 Tosca Way,,Beaverton,58,97005
14779,IN,23849,2,1192 Tosca Way,,Townsville,64,4810
3820,IN,12851,2,1197 Santa Barbara,,North Ryde,50,2113
3902,IN,12933,2,1197 Santa Barbara,,Santa Monica,9,90401
8534,IN,17587,2,"1199, rue Ste-Honoré",,Sèvres,178,92310
9213,IN,18266,2,"12, avenue des Laurentides",,Roubaix,145,59100
16654,IN,25738,2,"12, avenue du Port",,Sèvres,178,92310
20126,IN,29230,2,"12, avenue Foch",,Lieusaint,163,77127
9905,IN,18960,2,"12, avenue Foch",,Royal Oak,7,V8X
3080,IN,12103,2,"12, cours Mirabeau",,Paris,161,75012
11491,IN,20558,2,"12, place de la Concorde",,Colomiers,117,31770
8284,IN,17336,2,"12, route de Marseille",,Colombes,178,92700
18933,IN,28022,2,"12, route de Marseille",,Paris,161,75010
12498,IN,21568,2,"12, route de Marseille",,Verrieres Le Buisson,177,91370
20069,IN,29171,2,"12, rue des Berges",,Villeneuve-d'Ascq,145,59491
15387,IN,24459,2,"12, rue Descartes",,Colombes,178,92700
19171,IN,28262,2,"12, rue Descartes",,Metz,143,57000
9369,IN,18422,2,"12, rue Henri Gagnon",,Cergy,181,95000
10310,IN,19369,2,"12, rue Montcalm",,Paris,161,75005
6798,IN,15833,2,"12, rue Philibert-Delorme",,Paris,161,75017
14161,IN,23231,2,1200 Rosemarie Pl,,Royal Oak,7,V8X
19947,IN,29048,2,1201 Olive Hill,,Gold Coast,64,4217
2748,IN,11768,2,1201 Olive Hill,,Salem,58,97301
11820,IN,20889,2,1201 Paso Del Rio Way,,East Brisbane,64,4169
17733,IN,26819,2,1201 Paso Del Rio Way,,Spokane,79,99202
8636,IN,17689,2,1201 Ricardo Drive,,Edmonds,79,98020
6996,IN,16031,2,1201 Ricardo Drive,,South Melbourne,77,3205
14558,IN,23628,2,1201 St. Francis St.,,Palo Alto,9,94303
3726,IN,12755,2,1204 Weber Blvd.,,Woodburn,58,97071
3133,IN,12157,2,1206 Limewood Place,,W. Linn,58,97068
6382,IN,15417,2,1206 Olive St,,Burbank,9,91502
20397,IN,29503,2,1206 San Simeon Drive,,Corvallis,58,97330
17474,IN,26560,2,1206 San Simeon Drive,,London,14,W1V 5RN
14509,IN,23579,2,1207 Concerto Circle,,Rhodes,50,2138
3047,IN,12070,2,1207 Concerto Circle,,Salem,58,97301
5707,IN,14742,2,1207 Erie Dr,,Imperial Beach,9,91932
19458,IN,28552,2,1208 Dos Encinas,,Esher-Molesey,14,EM15
12862,IN,21932,2,"1208, rue Maillard",,Bobigny,179,93000
10101,IN,19158,2,121 Keith Court,,Cliffside,7,V8Y 1L1
7166,IN,16201,2,121 Keith Court,,West Covina,9,91791
18442,IN,27530,2,121 Rotherham Dr.,,Olympia,79,98501
6946,IN,15981,2,"121, rue de Cambrai",,Orleans,131,45000
15250,IN,24320,2,1210 St. Patricia,,Berkeley,9,94704
13744,IN,22814,2,1210 St. Patricia,,Walla Walla,79,99362
10369,IN,19428,2,1210 Trafalgar Circle,,Concord,9,94519
13670,IN,22740,2,1211 Sherry Circle,,Redwood City,9,94063
12186,IN,21256,2,1211 Sherry Circle,,Silverwater,50,2264
10252,IN,19311,2,"1211, rue des Ecoles",,Bobigny,179,93000
6526,IN,15561,2,"1211, rue des Ecoles",,Saint-Denis,179,93400
6896,IN,15931,2,"1216, place de la Concorde",,Colombes,178,92700
12088,IN,21158,2,"1216, place de la Concorde",,Orleans,131,45000
17545,IN,26631,2,1217 Mariposa,,Ballard,79,98107
18408,IN,27496,2,1217 Mariposa,,Gloucestershire,14,GL7 1RY
15573,IN,24648,2,1218 Trasher Road,,Bendigo,77,3550
9598,IN,18651,2,1218 Trasher Road,,Lemon Grove,9,91945
8183,IN,17234,2,1218 Woodside Court,,Cliffside,7,V8Y 1L1
4821,IN,13856,2,1218 Woodside Court,,Glendale,9,91203
20371,IN,29477,2,1218 Woodside Court,,Lancaster,14,LA1 1LN
10610,IN,19671,2,1219 Hilltop Road,,Kirkby,14,KB9
18955,IN,28045,2,1220 Bradford Way,,Glendale,9,91203
161,EM,95,2,1220 Bradford Way,,Seattle,79,98104
8454,IN,17507,2,1221 Foxhill Dr,,Berkeley,9,94704
18258,IN,27345,2,1224 Shoenic,,East Brisbane,64,4169
16771,IN,25857,2,1224 Shoenic,,Novato,9,94947
4625,IN,13660,2,1225 Santa Lucia,,Caloundra,64,4551
12414,IN,21484,2,1226 Canyon Creek Drive,,Bury,14,PE17
3837,IN,12868,2,1226 Canyon Creek Drive,,Warrnambool,77,3280
16561,IN,25645,2,1226 Linden Lane,,Coffs Harbour,50,2450
15606,IN,24681,2,1226 Linden Lane,,London,14,W1N 9FA
124,EM,5,2,1226 Shoe St.,,Bothell,79,98011
18798,IN,27886,2,1226 Shoenic,,Coronado,9,92118
20613,IN,29719,2,1226 Shoenic,,Silverwater,50,2264
19391,IN,28484,2,1227 Wesley Court,,Caloundra,64,4551
5758,IN,14793,2,1227 Wesley Court,,London,14,SW19 3RU
11283,IN,20350,2,1228 Francine Court,,Kirkland,79,98033
11285,IN,20352,2,1228 Francine Court,,Wokingham,14,RG41 1QW
2858,IN,11878,2,1229 Apollo Way,,Lynnwood,79,98036
9813,IN,18867,2,1229 Harness Circle,,Bremerton,79,98312
18095,IN,27182,2,1229 Harness Circle,,Tacoma,79,98403
6712,IN,15747,2,"123, rue de Cambrai",,Lille,145,59000
7228,IN,16264,2,"123, rue Mazagran",,Paris,161,75017
12362,IN,21432,2,1232 Nephi Court,,El Cajon,9,92020
4288,IN,13323,2,1233 RiverRock Dr.,,Coronado,9,92118
3331,IN,12358,2,1233 Vista Bonita,,Issaquah,79,98027
6160,IN,15195,2,1233 Vista Bonita,,York,14,Y03 4TN
16443,IN,25527,2,1233 Wesley Ct.,,San Diego,9,92102
10,EM,11386,2,1234 Seaside Way,,San Francisco,9,94109
17440,IN,26526,2,"1234, rue des Pyrenees",,Paris La Defense,178,92081
10036,IN,19092,2,"1234, rue Saint-Lazare",,Colombes,178,92700
2765,IN,11785,2,"1234, rue Ste-Honoré",,Saint-Denis,179,93400
20459,IN,29565,2,"1234, rue Ste-Honoré",,Suresnes,178,92150
6420,IN,15455,2,"1234, rue Ste-Honoré",,Villeneuve-d'Ascq,145,59491
8517,IN,17570,2,1237 Dance Court,,Olympia,79,98501
12799,IN,21869,2,1238 Joan Ave.,,Burlingame,9,94010
19849,IN,28950,2,1239 Linnet Court,,La Jolla,9,92806
13853,IN,22923,2,1240 Dayton Court,,Newton,7,V2L3W8
2459,IN,11479,2,1240 Dayton Court,,Townsville,64,4810
19342,IN,28434,2,1240 Hitchcock,,Sunbury,77,3429
3082,IN,12105,2,1242 Frame Lane,,Yakima,79,98901
11603,IN,20670,2,1242 Frayne Lane,,Berkshire,14,RG11 5TP
3544,IN,12573,2,1242 Ridgewood Ct.,,Cheltenham,14,GL50
2820,IN,11840,2,1242 Ridgewood Ct.,,Matraville,50,2036
248,EM,264,2,1245 Clay Road,,Index,79,98256
4154,IN,13189,2,1245 Clay Road,,Walla Walla,79,99362
14755,IN,23825,2,1245 Clayton Road,,Hawthorne,64,4171
11508,IN,20575,2,1245 West Hookston Road,,Springwood,50,2777
11624,IN,20691,2,1246 Amaryl Drive,,London,14,W1N 9FA
20400,IN,29506,2,1246 Glenside Ct.,,La Jolla,9,92806
18144,IN,27231,2,1246 Glenside Ct.,,Sunbury,77,3429
4035,IN,13069,2,1246 Newport Drive,,Spring Valley,9,91977
14569,IN,23639,2,1247 Cardiff Dr.,,Beaverton,58,97005
8552,IN,17605,2,1247 Cardiff Dr.,,St. Leonards,50,2065
5861,IN,14896,2,1247 Violet Ct,,Geelong,77,3220
20576,IN,29682,2,1247 Violet Ct,,Stoke-on-Trent,14,AS23
14661,IN,23731,2,1248 Tanager Cir,,Ballard,79,98107
5743,IN,14778,2,1248 Tanager Cir,,El Cajon,9,92020
15972,IN,25051,2,125 Keller Ridge,,Melbourne,77,3000
14369,IN,23439,2,125 Keller Ridge,,San Diego,9,92102
8784,IN,17837,2,1250 Sierra Ridge,,Marysville,79,98270
12348,IN,21418,2,1251 Alan Drive,,Burbank,9,91502
4542,IN,13577,2,1251 Alan Drive,,Warrington,14,WA1
16977,IN,26063,2,1252 Deer Ridge Way,,Imperial Beach,9,91932
6260,IN,15295,2,1254 Roux Court,,Mill Valley,9,94941
16159,IN,25241,2,1254 Sattler Dr.,,Grossmont,9,91941
13116,IN,22186,2,1256 American Beauty Dr,,Byron,17,31008
5553,IN,14588,2,1256 American Beauty Dr,,Langford,7,V9
16053,IN,25133,2,1256 Liscome Way,,Everett,79,98201
14585,IN,23655,2,1256 Orangewood Ave.,,Geelong,77,3220
9161,IN,18214,2,1256 Orangewood Ave.,,Port Hammond,7,V6B 3P7
4891,IN,13926,2,1258 Steven Way,,Tacoma,79,98403
5379,IN,14414,2,1258 Yarrow Dr,,Wollongong,50,2500
20059,IN,29161,2,1258 Yeoman Dr,,Seaford,77,3198
20389,IN,29495,2,1259 Ygnacio Valley Road,,Newcastle,50,2300
10613,IN,19674,2,1259 Ygnacio Valley Road,,Spring Valley,9,91977
13407,IN,22477,2,"126, rue Maillard",,Orly,180,94310
19900,IN,29001,2,1260 Mt. Washington Way,,Townsville,64,4810
6617,IN,15652,2,1260 Mt. Washington Way,,Victoria,7,V8V
16102,IN,25183,2,1261 Deerfield Dr.,,Walla Walla,79,99362
15385,IN,24457,2,1261 Sierrawood Court,,N. Vancouver,7,V7L 4J4
5561,IN,14596,2,1261 Viking Drive,,Everett,79,98201
15939,IN,25017,2,1262 West Rd.,,Mill Valley,9,94941
18545,IN,27633,2,1264 Eureka Lane,,Berks,14,SL4 1RH
4832,IN,13867,2,1264 Eureka Lane,,San Gabriel,9,91776
20744,IN,29850,2,1265 Gloria Terr.,,West Covina,9,91791
6788,IN,15823,2,1265 Orchard Ln,,Sunbury,77,3429
15780,IN,24855,2,1267 Baltic Sea Ct.,,Cliffside,7,V8Y 1L1
16583,IN,25667,2,1267 Baltic Sea Ct.,,Spokane,79,99202
19422,IN,28516,2,1267 Scenic Drive,,Santa Monica,9,90401
6964,IN,15999,2,1268 Holiday Hills Drive,,Spokane,79,99202
12336,IN,21406,2,1268 Joseph Ave,,Burien,79,98168
20751,IN,29857,2,127 Daylight Pl.,,Newcastle,50,2300
14658,IN,23728,2,127 Daylight Pl.,,Tacoma,79,98403
5004,IN,14039,2,"127, rue Lauriston",,Colomiers,117,31770
14196,IN,23266,2,1270 Danesta Dr.,,N. Vancouver,7,V7L 4J4
7464,IN,16504,2,1271 Mills Place,,San Gabriel,9,91776
8095,IN,17144,2,1271 Yosemite Circle,,Spokane,79,99202
10947,IN,20011,2,1273 Deetmeadow Way,,Calgary,1,T2P 2G8
19369,IN,28461,2,1273 Deetmeadow Way,,Olympia,79,98501
3357,IN,12384,2,1274 Marlboro Court,,Issaquah,79,98027
2632,IN,11652,2,1275 West Street,,Beaverton,58,97005
19201,IN,28292,2,1275 West Street,,National City,9,91950
175,EM,223,2,1275 West Street,,Redmond,79,98052
16379,IN,25463,2,1276 Carlisle Way,,Bremerton,79,98312
14111,IN,23181,2,1276 Carlisle Way,,Redmond,79,98052
4947,IN,13982,2,1276 Quartermaster,,Matraville,50,2036
11543,IN,20610,2,1276 Quartermaster,,Sunbury,77,3429
19088,IN,28179,2,1277 Argenta Dr.,,Bendigo,77,3550
2712,IN,11732,2,1277 Army Dr.,,Glendale,9,91203
15136,IN,24206,2,1277 Juniper Drive,,London,14,W1X3SE
7970,IN,17017,2,1277 Juniper Drive,,West Covina,9,91791
18413,IN,27501,2,1277 Live Oak Avenue,,Cliffside,7,V8Y 1L1
13398,IN,22468,2,1278 Holly Oak Drive,,Findon,66,5023
20083,IN,29186,2,1278 Holly Oak Drive,,San Gabriel,9,91776
14015,IN,23085,2,1278 Sunshine Dr.,,Tacoma,79,98403
3438,IN,12467,2,"128, avenue des Champs-Elysées",,San Carlos,9,94070
12050,IN,21120,2,"1281, boulevard Beau Marchais",,Drancy,179,93700
13025,IN,22095,2,1283 Cowell Rd.,,Bremerton,79,98312
18292,IN,27379,2,1283 Cowell Rd.,,Daly City,9,94015
14062,IN,23132,2,1283 Teakwood Court,,Long Beach,9,90802
5045,IN,14080,2,1283 Teakwood Court,,Wollongong,50,2500
9221,IN,18274,2,1284 Poppy Pl.,,Cranbourne,77,3977
14417,IN,23487,2,1284 Poppy Pl.,,Royal Oak,7,V8X
3716,IN,12745,2,1285 Greenbrier Street,,Renton,79,98055
155,EM,53,2,1285 Greenbrier Street,,Snohomish,79,98296
12866,IN,21936,2,1286 Cincerto Circle,,Bendigo,77,3550
12721,IN,21791,2,1287 Youngsdale Drive,,Cliffside,7,V8Y 1L1
4972,IN,14007,2,1287 Youngsdale Drive,,Concord,9,94519
19840,IN,28941,2,1288 Mt. Dias Blvd.,,East Brisbane,64,4169
9637,IN,18691,2,1288 Mt. Dias Blvd.,,National City,9,91950
4057,IN,13091,2,1288 Vista Del Rio,,Coffs Harbour,50,2450
13576,IN,22646,2,1288 Vista Del Rio,,Everett,79,98201
17058,IN,26144,2,1289 Mt. Dias Blv.,,Beaverton,58,97005
6187,IN,15222,2,1289 Mt. Dias Blv.,,Haney,7,V2W 1W2
2474,IN,11494,2,1289 Pine St,,Perth,66,6006
14495,IN,23565,2,1289 Quigley St.,,Beverly Hills,9,90210
2945,IN,11966,2,1289 Quiz St.,,Sunbury,77,3429
9854,IN,18909,2,1290 Arguello Blvd.,,Wollongong,50,2500
5151,IN,14186,2,1290 Arguello Blvd.,,Yakima,79,98901
17455,IN,26541,2,1291 Arguello Blvd.,,Melton,77,3337
10356,IN,19415,2,1291 Arguello Blvd.,,San Diego,9,92102
6743,IN,15778,2,1291 Honey Court,,East Brisbane,64,4169
14999,IN,24069,2,1292 Bola Raton Court,,Peterborough,14,PB12
17051,IN,26137,2,1292 Bola Raton Court,,Watford,14,WA3
5476,IN,14511,2,1292 Marsh Elder,,Concord,9,94519
14833,IN,23903,2,1292 Marsh Elder,,Olympia,79,98501
4412,IN,13447,2,1293 F Street,,La Jolla,9,92806
10749,IN,19811,2,1293 F Street,,London,14,W1N 9FA
16951,IN,26037,2,1293 Silverwood Drive,,Lake Oswego,58,97034
7393,IN,16432,2,1293 Silverwood Drive,,Milton Keynes,14,MK8 8ZD
13248,IN,22318,2,1294 Golden Rain Road,,Findon,66,5023
10111,IN,19168,2,1295 Fabian Way,,College Station,73,77840
6123,IN,15158,2,1295 Fabian Way,,Fremont,9,94536
16822,IN,25908,2,1296 Banyan Way,,Newcastle upon Tyne,14,NT20
16071,IN,25151,2,1296 Banyan Way,,Oakland,9,94611
10182,IN,19241,2,1296 Bishop Court,,Melton,77,3337
4704,IN,13739,2,1296 Bishop Court,,Novato,9,94947
3130,IN,12154,2,1297 Zulu Court,,Goulburn,50,2580
4322,IN,13357,2,1299 Band Court,,St. Leonards,50,2065
16262,IN,25346,2,1299 Bundros Court,,Kirkland,79,98033
10096,IN,19153,2,1299 Carpetta Circle,,Grossmont,9,91941
14992,IN,24062,2,1299 Carpetta Circle,,London,14,E17 6JF
17731,IN,26817,2,"12bis, boulevard du Montparnasse",,Metz,143,57000
10010,IN,19066,2,"13, boulevard d´Albi",,Paris La Defense,178,92081
15666,IN,24741,2,"13, boulevard d´Albi",,Roubaix,145,59100
2742,IN,11762,2,"13, rue de Terre Neuve",,Tremblay-en-France,179,93290
16542,IN,25626,2,130 Alamo Court,,Cheltenham,14,GL50
4263,IN,13298,2,130 Alamo Court,,W. Linn,58,97068
13378,IN,22448,2,130 North Main St.,,Newcastle,50,2300
3741,IN,12770,2,130 North Main St.,,San Diego,9,92102
20267,IN,29373,2,1300 Zartop Street,,Bellingham,79,98225
7678,IN,16721,2,1300 Zebra Street,,Mill Valley,9,94941
20692,IN,29798,2,1301 Burwood Way,,Darlinghurst,50,2010
6553,IN,15588,2,1301 Burwood Way,,San Francisco,9,94109
5563,IN,14598,2,1301 Northstar Drive,,Oak Bay,7,V8P
4758,IN,13793,2,1301 Stanbridge Ct,,Berkeley,9,94704
13351,IN,22421,2,1301 Stanbridge Ct,,Hobart,71,7001
15976,IN,25055,2,1302 Martin St.,,Beaverton,58,97005
13835,IN,22905,2,1305 Black Point Pl.,,Port Macquarie,50,2444
8305,IN,17357,2,1305 Rain Drop Circle,,Burbank,9,91502
11104,IN,20170,2,1305 Rain Drop Circle,,Royal Oak,7,V8X
16732,IN,25817,2,1305 Willbrook Court,,Milwaukie,58,97222
12714,IN,21784,2,1305 Willbrook Court,,North Sydney,50,2055
4550,IN,13585,2,1306 B St.,,Malabar,50,2036
5223,IN,14258,2,1306 B St.,,Metchosin,7,V9
7545,IN,16587,2,1306 Cashew Ln,,Lemon Grove,9,91945
