AddressLine1,AddressLine2,City,StateProvinceID,PostalCode
"12, rue des Grands Champs",,Verrieres Le Buisson,177,91370
"12, rue Descartes",,Colombes,178,92700
"12, rue Descartes",,Metz,143,57000
"12, rue Henri Gagnon",,Cergy,181,95000
"12, rue Lafayette",,Morangis,177,91420
"12, rue Montcalm",,Paris,161,75005
"12, rue Philibert-Delorme",,Paris,161,75017
1200 First Ave.,,Joliet,24,60433
1200 Rosemarie Pl,,Royal Oak,7,V8X
1201 Olive Hill,,Gold Coast,64,4217
1201 Olive Hill,,Salem,58,97301
1201 Paso Del Rio Way,,East Brisbane,64,4169
1201 Paso Del Rio Way,,Spokane,79,99202
1201 Ricardo Drive,,Edmonds,79,98020
1201 Ricardo Drive,,South Melbourne,77,3205
1201 St. Francis St.,,Palo Alto,9,94303
1204 Weber Blvd.,,Woodburn,58,97071
1206 Limewood Place,,W. Linn,58,97068
1206 Olive St,,Burbank,9,91502
1206 San Simeon Drive,,Corvallis,58,97330
1206 San Simeon Drive,,London,14,W1V 5RN
1207 Concerto Circle,,Rhodes,50,2138
1207 Concerto Circle,,Salem,58,97301
1207 Erie Dr,,Imperial Beach,9,91932
1208 Dos Encinas,,Esher-Molesey,14,EM15
"1208, rue Maillard",,Bobigny,179,93000
121 Keith Court,,Cliffside,7,V8Y 1L1
121 Keith Court,,West Covina,9,91791
121 Rotherham Dr.,,Olympia,79,98501
"121, rue de Cambrai",,Orleans,131,45000
"121, rue de Varenne",,Courbevoie,178,92400
1210 St. Patricia,,Berkeley,9,94704
1210 St. Patricia,,Walla Walla,79,99362
1210 Trafalgar Circle,,Concord,9,94519
1211 Sherry Circle,,Redwood City,9,94063
1211 Sherry Circle,,Silverwater,50,2264
"1211, rue des Ecoles",,Bobigny,179,93000
"1211, rue des Ecoles",,Saint-Denis,179,93400
"1216, place de la Concorde",,Colombes,178,92700
"1216, place de la Concorde",,Orleans,131,45000
1217 Mariposa,,Ballard,79,98107
1217 Mariposa,,Gloucestershire,14,GL7 1RY
1218 Trasher Road,,Bendigo,77,3550
1218 Trasher Road,,Lemon Grove,9,91945
1218 Woodside Court,,Cliffside,7,V8Y 1L1
1218 Woodside Court,,Glendale,9,91203
1218 Woodside Court,,Lancaster,14,LA1 1LN
1219 Hilltop Road,,Kirkby,14,KB9
1220 Bradford Way,,Glendale,9,91203
1220 Bradford Way,,Seattle,79,98104
1221 Foxhill Dr,,Berkeley,9,94704
1224 Shoenic,,East Brisbane,64,4169
1224 Shoenic,,Novato,9,94947
1225 Santa Lucia,,Caloundra,64,4551
1226 Canyon Creek Drive,,Bury,14,PE17
1226 Canyon Creek Drive,,Warrnambool,77,3280
1226 Linden Lane,,Coffs Harbour,50,2450
1226 Linden Lane,,London,14,W1N 9FA
1226 Shoe St.,,Bothell,79,98011
1226 Shoenic,,Coronado,9,92118
1226 Shoenic,,Silverwater,50,2264
1227 Wesley Court,,Caloundra,64,4551
1227 Wesley Court,,London,14,SW19 3RU
1228 Francine Court,,Kirkland,79,98033
1228 Francine Court,,Wokingham,14,RG41 1QW
1229 Apollo Way,,Lynnwood,79,98036
1229 Harness Circle,,Bremerton,79,98312
1229 Harness Circle,,Tacoma,79,98403
123 Camelia Avenue,,Oxnard,9,93030
123 Union Square South,,New York,54,10007
123 W. Lake Ave.,,Peoria,24,61606
"123, rue de Cambrai",,Lille,145,59000
"123, rue Mazagran",,Paris,161,75017
1232 Nephi Court,,El Cajon,9,92020
1233 RiverRock Dr.,,Coronado,9,92118
1233 Vista Bonita,,Issaquah,79,98027
1233 Vista Bonita,,York,14,Y03 4TN
1233 Wesley Ct.,,San Diego,9,92102
1234 Seaside Way,,San Francisco,9,94109
"1234, rue des Pyrenees",,Paris La Defense,178,92081
"1234, rue Saint-Lazare",,Colombes,178,92700
"1234, rue Ste-Honoré",,Saint-Denis,179,93400
"1234, rue Ste-Honoré",,Suresnes,178,92150
"1234, rue Ste-Honoré",,Villeneuve-d'Ascq,145,59491
12345 Sterling Avenue,,Irving,73,75061
1237 Dance Court,,Olympia,79,98501
1238 Joan Ave.,,Burlingame,9,94010
1239 Linnet Court,,La Jolla,9,92806
1240 Dayton Court,,Newton,7,V2L3W8
1240 Dayton Court,,Townsville,64,4810
1240 Hitchcock,,Sunbury,77,3429
1242 Frame Lane,,Yakima,79,98901
1242 Frayne Lane,,Berkshire,14,RG11 5TP
1242 Ridgewood Ct.,,Cheltenham,14,GL50
1242 Ridgewood Ct.,,Matraville,50,2036
1245 Clay Road,,Index,79,98256
1245 Clay Road,,Walla Walla,79,99362
1245 Clayton Road,,Hawthorne,64,4171
1245 West Hookston Road,,Springwood,50,2777
1246 Amaryl Drive,,London,14,W1N 9FA
1246 Glenside Ct.,,La Jolla,9,92806
1246 Glenside Ct.,,Sunbury,77,3429
1246 Newport Drive,,Spring Valley,9,91977
1247 Cardiff Dr.,,Beaverton,58,97005
1247 Cardiff Dr.,,St. Leonards,50,2065
1247 Violet Ct,,Geelong,77,3220
1247 Violet Ct,,Stoke-on-Trent,14,AS23
1248 Tanager Cir,,Ballard,79,98107
1248 Tanager Cir,,El Cajon,9,92020
125 Keller Ridge,,Melbourne,77,3000
125 Keller Ridge,,San Diego,9,92102
1250 Sierra Ridge,,Marysville,79,98270
1251 Alan Drive,,Burbank,9,91502
1251 Alan Drive,,Warrington,14,WA1
1252 Deer Ridge Way,,Imperial Beach,9,91932
1254 Roux Court,,Mill Valley,9,94941
1254 Sattler Dr.,,Grossmont,9,91941
1256 American Beauty Dr,,Byron,17,31008
1256 American Beauty Dr,,Langford,7,V9
1256 Liscome Way,,Everett,79,98201
1256 Orangewood Ave.,,Geelong,77,3220
1256 Orangewood Ave.,,Port Hammond,7,V6B 3P7
1258 Steven Way,,Tacoma,79,98403
1258 Yarrow Dr,,Wollongong,50,2500
1258 Yeoman Dr,,Seaford,77,3198
1259 Ygnacio Valley Road,,Newcastle,50,2300
1259 Ygnacio Valley Road,,Spring Valley,9,91977
"126, rue Maillard",,Orly,180,94310
1260 Mt. Washington Way,,Townsville,64,4810
1260 Mt. Washington Way,,Victoria,7,V8V
1261 Deerfield Dr.,,Walla Walla,79,99362
1261 Sierrawood Court,,N. Vancouver,7,V7L 4J4
1261 Viking Drive,,Everett,79,98201
1262 West Rd.,,Mill Valley,9,94941
1264 Eureka Lane,,Berks,14,SL4 1RH
1264 Eureka Lane,,San Gabriel,9,91776
1265 Gloria Terr.,,West Covina,9,91791
1265 Orchard Ln,,Sunbury,77,3429
1267 Baltic Sea Ct.,,Cliffside,7,V8Y 1L1
1267 Baltic Sea Ct.,,Spokane,79,99202
1267 Scenic Drive,,Santa Monica,9,90401
1268 Holiday Hills Drive,,Spokane,79,99202
1268 Joseph Ave,,Burien,79,98168
127 Daylight Pl.,,Newcastle,50,2300
127 Daylight Pl.,,Tacoma,79,98403
"127, rue Lauriston",,Colomiers,117,31770
1270 Danesta Dr.,,N. Vancouver,7,V7L 4J4
1271 Mills Place,,San Gabriel,9,91776
1271 Yosemite Circle,,Spokane,79,99202
1273 Deetmeadow Way,,Calgary,1,T2P 2G8
1273 Deetmeadow Way,,Olympia,79,98501
1274 Marlboro Court,,Issaquah,79,98027
1275 West Street,,Beaverton,58,97005
1275 West Street,,National City,9,91950
1275 West Street,,Redmond,79,98052
1276 Carlisle Way,,Bremerton,79,98312
1276 Carlisle Way,,Redmond,79,98052
1276 Quartermaster,,Matraville,50,2036
1276 Quartermaster,,Sunbury,77,3429
1277 Argenta Dr.,,Bendigo,77,3550
1277 Army Dr.,,Glendale,9,91203
1277 Juniper Drive,,London,14,W1X3SE
1277 Juniper Drive,,West Covina,9,91791
1277 Live Oak Avenue,,Cliffside,7,V8Y 1L1
1278 Holly Oak Drive,,Findon,66,5023
1278 Holly Oak Drive,,San Gabriel,9,91776
1278 Sunshine Dr.,,Tacoma,79,98403
"128, avenue des Champs-Elysées",,San Carlos,9,94070
"1281, boulevard Beau Marchais",,Drancy,179,93700
1283 Cowell Rd.,,Bremerton,79,98312
1283 Cowell Rd.,,Daly City,9,94015
1283 Teakwood Court,,Long Beach,9,90802
1283 Teakwood Court,,Wollongong,50,2500
1284 Poppy Pl.,,Cranbourne,77,3977
1284 Poppy Pl.,,Royal Oak,7,V8X
1285 Greenbrier Street,,Renton,79,98055
1285 Greenbrier Street,,Snohomish,79,98296
1286 Cincerto Circle,,Bendigo,77,3550
1286 Cincerto Circle,,Lake Oswego,58,97034
1287 Youngsdale Drive,,Cliffside,7,V8Y 1L1
1287 Youngsdale Drive,,Concord,9,94519
1288 Mt. Dias Blvd.,,East Brisbane,64,4169
1288 Mt. Dias Blvd.,,National City,9,91950
1288 Vista Del Rio,,Coffs Harbour,50,2450
1288 Vista Del Rio,,Everett,79,98201
1289 Mt. Dias Blv.,,Beaverton,58,97005
1289 Mt. Dias Blv.,,Haney,7,V2W 1W2
1289 Pine St,,Perth,66,6006
1289 Quigley St.,,Beverly Hills,9,90210
1289 Quiz St.,,Sunbury,77,3429
1290 Arguello Blvd.,,Wollongong,50,2500
1290 Arguello Blvd.,,Yakima,79,98901
1291 Arguello Blvd.,,Melton,77,3337
1291 Arguello Blvd.,,San Diego,9,92102
1291 Honey Court,,East Brisbane,64,4169
1292 Bola Raton Court,,Peterborough,14,PB12
1292 Bola Raton Court,,Watford,14,WA3
1292 Marsh Elder,,Concord,9,94519
1292 Marsh Elder,,Olympia,79,98501
1293 F Street,,La Jolla,9,92806
1293 F Street,,London,14,W1N 9FA
1293 Silverwood Drive,,Lake Oswego,58,97034
1293 Silverwood Drive,,Milton Keynes,14,MK8 8ZD
1294 Golden Rain Road,,Findon,66,5023
1295 Fabian Way,,College Station,73,77840
1295 Fabian Way,,Fremont,9,94536
1296 Banyan Way,,Newcastle upon Tyne,14,NT20
1296 Banyan Way,,Oakland,9,94611
1296 Bishop Court,,Melton,77,3337
1296 Bishop Court,,Novato,9,94947
1297 Zulu Court,,Goulburn,50,2580
1299 Band Court,,St. Leonards,50,2065
1299 Bundros Court,,Kirkland,79,98033
1299 Carpetta Circle,,Grossmont,9,91941
1299 Carpetta Circle,,London,14,E17 6JF
"12bis, boulevard du Montparnasse",,Metz,143,57000
"13, boulevard d´Albi",,Paris La Defense,178,92081
"13, boulevard d´Albi",,Roubaix,145,59100
"13, rue de Terre Neuve",,Tremblay-en-France,179,93290
130 Alamo Court,,Cheltenham,14,GL50
130 Alamo Court,,W. Linn,58,97068
130 North Main St.,,Newcastle,50,2300
130 North Main St.,,San Diego,9,92102
1300 Zartop Street,,Bellingham,79,98225
1300 Zebra Street,,Mill Valley,9,94941
1301 Burwood Way,,Darlinghurst,50,2010
1301 Burwood Way,,San Francisco,9,94109
1301 Northstar Drive,,Oak Bay,7,V8P
1301 Stanbridge Ct,,Berkeley,9,94704
1301 Stanbridge Ct,,Hobart,71,7001
1302 Martin St.,,Beaverton,58,97005
1305 Black Point Pl.,,Port Macquarie,50,2444
1305 Rain Drop Circle,,Burbank,9,91502
1305 Rain Drop Circle,,Royal Oak,7,V8X
1305 Willbrook Court,,Milwaukie,58,97222
1305 Willbrook Court,,North Sydney,50,2055
1306 B St.,,Malabar,50,2036
1306 B St.,,Metchosin,7,V9
1306 Cashew Ln,,Lemon Grove,9,91945
1306 Kaski Ln,,Perth,66,6006
1306 Longbrood Way,,North Sydney,50,2055
1307 Horseshoe Circle,,Caloundra,64,4551
1307 Horseshoe Circle,,Lynnwood,79,98036
1308 B St.,,Bremerton,79,98312
1308 Mt. Hood Circle,,Chula Vista,9,91910
1309 C St.,,Milwaukie,58,97222
"131, boulevard Beau Marchais",,Metz,143,57000
1310 Mitchelleanjen Ln.,,Townsville,64,4810
1310 Mitchelleanjen Ln.,,Warrington,14,WA1
1312 Creekside Dr.,,Esher-Molesey,14,EM15
1312 Creekside Dr.,,Findon,66,5023
1312 Garaventa Dr.,,Vancouver,7,V7L 4J4
1312 Garland Dr.,,London,14,SW8 4BG
1312 Skycrest Drive,,Geelong,77,3220
1312 Skycrest Drive,,Lancaster,14,LA1 1LN
1314 Greenview Court,,Colma,9,94014
1314 Greenview Court,,South Melbourne,77,3205
1314 Skyline Dr.,,Darlinghurst,50,2010
1314 Westover Dr.,,Beverly Hills,9,90210
1314 Westover Dr.,,Daly City,9,94015
1315 Norse Drive,,Victoria,7,V8V
1315 Union St,,Brisbane,64,4000
1315 Union St,,Shawnee,7,V9B 5T2
1318 Lasalle Street,,Bothell,79,98011
1318 Lasalle Street,,Bremerton,79,98312
1318 Lasalle Street,,Los Angeles,9,90012
1318 Nottingham Pl.,,Lebanon,58,97355
1318 Nottingham Pl.,,Sydney,50,1002
1318 Pinehurst Court,,Brisbane,64,4000
1318 Pinehurst Court,,Esher-Molesey,14,EM15
1318 Ramer Ct.,,Shawnee,7,V8Z 4N5
1318 Ramer Ct.,,Warrnambool,77,3280
132 North Park Court,,San Diego,9,92102
"132, rue des Pyrenees",,Drancy,179,93700
1320 Pacheco St,,W. Linn,58,97068
1326 Greenwood Place,,Palo Alto,9,94303
1328 Castle Hill Road,,Lynnwood,79,98036
1328 Huntleigh Dr.,,Cloverdale,66,6105
1328 Huntleigh Dr.,,Mill Valley,9,94941
1329 San Jose,,Everett,79,98201
133 Lorie Ln.,,St. Leonards,50,2065
133 Lorie Ln.,,Victoria,7,V8V
133 Westwood Way,,Rockhampton,64,4700
133 Westwood Way,,Royal Oak,7,V8X
1330 Guadalupe Dr.,,San Carlos,9,94070
1331 H St.,,Grossmont,9,91941
1334 Appalachian Drive,,Chula Vista,9,91910
1334 Appalachian Drive,,Portland,58,97205
1336 Terrace Road,,Berkeley,9,94704
1336 Terrace Road,,London,14,W1Y 3RA
1339 W. Hookston Road,,Bury,14,PE17
134 Peachwillow Street,,Findon,66,5023
134 Peachwillow Street,,Port Hammond,7,V6B 3P7
1340 Starlyn Dr.,,Cranbourne,77,3977
1342 Isla Bonita,,Beverly Hills,9,90210
1342 Isla Bonita,,Woodland Hills,9,91364
1343 Apple Drive,,Chula Vista,9,91910
1343 Apple Drive,,Lemon Grove,9,91945
1343 Granola Dr.,,Berkeley,9,94704
1343 Grenola Dr.,,Burlingame,9,94010
1343 Prospect St,,Bellevue,79,98004
1343 Prospect St,,Gold Coast,64,4217
1343 Prospect St,,Marysville,79,98270
1345 Bloching Circle,,North Sydney,50,2055
1345 Blocking Circle,#3,Long Beach,9,90802
1345 La Luz,,Malabar,50,2036
1345 La Luz,,Yakima,79,98901
1345 Prospect Street,,Lakewood,9,90712
1345 Prospect Street,,Port Macquarie,50,2444
1347 L St.,,Bellingham,79,98225
1347 Palisade Court,,Torrance,9,90505
1348 Montego,,Cliffside,7,V8Y 1L1
1348 Montego,,Spokane,79,99202
1349 Palm Ave.,,Bellflower,9,90706
1349 Palm Ave.,,Los Angeles,9,90012
1349 Sol St.,,Cliffside,7,V8Y 1L1
1349 Sol St.,,Coronado,9,92118
1349 Stephine Way,,Bellingham,79,98225
1349 Steven Way,,San Carlos,9,94070
1349 Steven Way,,Seattle,79,98104
135 Grant Street,,Imperial Beach,9,91932
135 Grant Street,,Townsville,64,4810
"135, boulevard du Montparnasse",,Les Ulis,177,91940
1351 Boxer Blvd.,,Redwood City,9,94063
1351 Boxer Blvd.,,Seaford,77,3198
1354 Catnip Court,,Sydney,50,1002
1354 Catnip Court,,Tacoma,79,98403
1354 Helene Court,,Malabar,50,2036
1354 Helene Court,,Tacoma,79,98403
1355 Palm Avenue,,Beaverton,58,97005
1355 Sequoia Drive,,Melbourne,77,3000
1355 Sequoia Drive,,Sunbury,77,3429
1356 Grove Way,,Monroe,79,98272
1356 Grove Way,,Oxford,14,OX1
1358 Palmer Rd,,Billericay,14,CM11
1358 Palmer Rd,,Redmond,79,98052
1359 Montgomery Avenue,,Langford,7,V9
1359 Montgomery Avenue,,Sydney,50,1002
"1359, avenue de l´Europe",,Paris,161,75005
"1359, avenue de l´Europe",,Saint Ouen,166,80610
136 Balboa Court,,London,14,W1N 9FA
136 Balboa Court,,Seattle,79,98104
136 Balboa Court,,Sedro Woolley,79,98284
1362 Geary Road,,Brisbane,64,4000
1362 Geary Road,,Victoria,7,V8V
1362 Somerset Place,,Bellingham,79,98225
1362 Somerset Place,,Bremerton,79,98312
1362 Somerset Place,,Everett,79,98201
1363 Mount Circle,,Royal Oak,7,V8X
1366 Hunt Dr,,Hobart,71,7001
1366 Hunt Dr,,Royal Oak,7,V8X
1367 Sheppard Way,,Woodland Hills,9,91364
1368 Palms Drive,,Renton,79,98055
1368 Palms Drive,,South Melbourne,77,3205
1369 Rambling Lane,,Burbank,9,91502
137 Lancelot Dr,,Bellingham,79,98225
137 Lancelot Dr,,Issaquah,79,98027
137 Lancelot Dr,,Phoenix,6,85004
137 Mazatlan,,El Cajon,9,92020
137 Mazatlan,,Seattle,79,98104
1371 Rogers Ave,,Goulburn,50,2580
1371 Rogers Ave,,Imperial Beach,9,91932
1371 Vancouver Way,,Perth,66,6006
1371 Vancouver Way,,Torrance,9,90505
1372 Quartermaster,,Beverly Hills,9,90210
1372 Quartermaster,,Palo Alto,9,94303
1374 Boatwright Dr.,,London,14,W1X3SE
1374 Queens Road,,Fremont,9,94536
1374 Queens Road,,Townsville,64,4810
1374 Wightman Lane,,London,14,SE1 8HL
1378 California St.,,Hawthorne,64,4171
1378 California St.,#c,Haney,7,V2W 1W2
1378 String Dr,,Renton,79,98055
1378 String Dr,,Salem,58,97301
1379 T St.,,Cheltenham,14,GL50
138 Lancelot Dr.,# 105,Metchosin,7,V9
1383 Bola Raton Court,,Berkeley,9,94704
1383 Button Court,,Westminster,7,V3L 1E7
1384 Windmill Way,,Caloundra,64,4551
1385 Panoramic Ave.,,Vancouver,7,V7L 4J4
1386 Calle Verde,,Seattle,79,98104
1386 Eastgate,,Malabar,50,2036
1386 Eastgate,,Torrance,9,90505
1386 Fillet Ave.,,Beverly Hills,9,90210
1387 Dias Circle,,Melton,77,3337
1387 Dias Circle,,Port Orchard,79,98366
1388 Rolando Avenue,,Berkshire,14,RG11 5TP
1389 Walters Way,,Long Beach,9,90802
139 Lancelot Drive,,Melton,77,3337
1391 Band Court,,Everett,79,98201
1393 Winterberry Ct.,,La Jolla,9,92806
1394 Firestone,,London,14,SW8 1XD
1394 Firestone,,San Carlos,9,94070
1395 Bonanza,,Findon,66,5023
1395 Bonanza,,Fremont,9,94536
1395 Dos Rios Drive,,Oakland,9,94611
1397 Paradise Ct.,,Newport Hills,79,98006
1397 Paradiso Ct.,,Victoria,7,V8V
1397 Paraiso Ct.,,Los Angeles,9,90012
1398 Dimaggio Way,,Coronado,9,92118
1398 Morengo Court,,Warrington,14,WA1
1398 Yorba Linda,,Burlingame,9,94010
1398 Yorba Linda,,Seattle,79,98104
1399 Firestone Drive,,Bothell,79,98011
1399 Firestone Drive,,Port Orchard,79,98366
14 Delta Road,,Burien,79,98168
"14, allée des Princes",,Les Ulis,177,91940
"14, avenue de la Gare",,Colombes,178,92700
"14, avenue du Port",,Pantin,179,93500
"14, avenue du Port",,Paris,161,75007
"14, avenue Reille",,Morangis,177,91420
"14, boulevard Tremblay",,Pantin,179,93500
"14, place Beaubernard",,Paris,161,75003
"14, rue de Cambrai",,Paris,161,75002
"14, rue de Cambrai",,Roissy en Brie,163,77680
"14, rue Descartes",,Chatou,164,78400
"14, rue Faubourg St Antoine",,Croix,145,59170
"14, rue Lauriston",,Paris,161,75005
"14, rue Marbeuf",,Paris,161,75012
"14, rue Philibert-Delorme",,Drancy,179,93700
"140, quai Paul Doumer",,Pantin,179,93500
1400 Gate Drive,,Newport Hills,79,98006
1400 Gibrix Drive,,Beaverton,58,97005
1401 Via Alta,,San Diego,9,92102
"1402, rue Lauriston",,Metz,143,57000
"1402, rue Lauriston",,Villeneuve-d'Ascq,145,59491
1403 McMillan Ave.,,Lancaster,14,LA1 1LN
1403 Mcmillan Ave.,,Redwood City,9,94063
"1406, rue Maillard",,Courbevoie,178,92400
1407 Leslie Ave.,,Lebanon,58,97355
1407 Leslie Ave.,,Wollongong,50,2500
1408 Bonifacio St.,,Coffs Harbour,50,2450
1409 Coachman Pl.,,Cliffside,7,V8Y 1L1
"141, rue de la Centenaire",,Tremblay-en-France,179,93290
"141, rue Jean Mermoz",,Bobigny,179,93000
1410 N Ranchford Court,,Burien,79,98168
1410 N Ranchford Court,,Portland,58,97205
1411 Moretti Drive,,Findon,66,5023
1411 Ranch Drive,,Carnation,79,98014
1411 Ranch Drive,,Sedro Woolley,79,98284
1412 San Marino Ct.,,Brisbane,64,4000
1412 San Marino Ct.,,Wollongong,50,2500
1413 Bridgeview St,,Glendale,9,91203
1413 Bridgeview St,,High Wycombe,14,HP10 9QY
1413 Winter Drive,,Portland,58,97205
1413 Withers Drive,,Newcastle upon Tyne,14,NT20
1415 Edwards Ave,,Coronado,9,92118
1415 Edwards Ave,,Silverwater,50,2264
1415 Nottingham Place,,Lake Oswego,58,97034
1416 Melody Drive,,Bellingham,79,98225
"1416, place de la Concorde",,Chatou,164,78400
"1416, place de la Concorde",,Suresnes,178,92150
1417 Roosevelt Avenue,,Beaverton,58,97005
1417 Roosevelt Avenue,,Langford,7,V9
1419 Second St.,,Lemon Grove,9,91945
142 Mt. Trinity Court,,Glendale,9,91203
"142, rue de Bas Marin",,Roissy en Brie,163,77680
1426 Waterfall Way,,Burien,79,98168
1426 Waterfall Way,,Warrnambool,77,3280
143 Louisiana Dr,,Beaverton,58,97005
143 Louisiana Dr,,Maidenhead,14,SL67RJ
143 Pecan Pl.,,Colma,9,94014
143 Pecan Pl.,,Leeds,14,LE18
1430 N. Civic Drive,,Bellingham,79,98225
1430 N. Civic Drive,,Renton,79,98055
1431 Corte Bonita,,Sooke,7,V0
1431 Rancho View Drive,,Lane Cove,50,1597
1431 Rancho View Drive,# 14,Cliffside,7,V8Y 1L1
1431 Semillon Circle,,Grossmont,9,91941
1433 C Mt. Hood Crest,,London,14,W10 6BL
1433 C Mt. Hood Crest,,Spokane,79,99202
1433 Manila Avenue,,Burlingame,9,94010
1433 Manila Avenue,,Cloverdale,66,6105
1434 Boxwood Drive,,Concord,9,94519
1435 Ash Lane,,Burlingame,9,94010
1435 Ash Lane,,Lakewood,9,90712
1437 Donaleen Cr,,Beverly Hills,9,90210
1437 Doon Cr,,Puyallup,79,98371
1439 Brock Lane,,Langley,7,V3A 4R2
1439 N. Canyon Road,,Sedro Woolley,79,98284
1439 N. Michell Canyon Rd.,,Everett,79,98201
1439 N. Michell Canyon Rd.,,Peterborough,14,PB12
1439 N. Michell Canyon Road,,North Ryde,50,2113
1439 Springvale Court,,Lakewood,9,90712
144 Cast Street,,Los Angeles,9,90012
144 Castro Street,,Chula Vista,9,91910
144 Santa Monica,,Lakewood,9,90712
"144, avenue Foch",,Paris,161,75003
1440 Azores Circle,,Beaverton,58,97005
1440 Azores Circle,,Rockhampton,64,4700
1440 Willow Pass Dr.,,Bellflower,9,90706
1440 Willow Pass Dr.,,Colma,9,94014
1442 Hill Top Rd,,Beaverton,58,97005
1442 Hill Top Rd,,Shawnee,7,V8Z 4N5
"1442, rue des Pyrenees",,Colombes,178,92700
1446 Partridge Dr,,Wokingham,14,RG41 1QW
145 W. Watson Court,,Lakewood,9,90712
145 W. Watson Court,,Oxford,14,OX1
1450 A St.,,Burlingame,9,94010
1450 A St.,,Woodland Hills,9,91364
1451 Victory Lane,,Gold Coast,64,4217
1451 Victory Lane,,Salem,58,97301
1453 Asilomar Dr.,,Salem,58,97301
1453 Asilomar Dr.,,York,14,YO15
1454 Colton Ln,,St. Leonards,50,2065
1454 Colton Ln,,Vancouver,7,V7L 4J4
1454 Hillridge Way,,Hawthorne,64,4171
1454 Hillridge Way,,Redwood City,9,94063
1454 Santa Barbara Rd.,,Puyallup,79,98371
1455 Fountain Road,,Hervey Bay,64,4655
1455 Fountain Road,,Redmond,79,98052
1456 Bouncing Road,,Lemon Grove,9,91945
1456 La Mar Ct.,,Malabar,50,2036
1456 Lake Nadine Pl.,,Caloundra,64,4551
1456 Lake Pl.,,Fremont,9,94536
1457 Chelsea,,Lebanon,58,97355
1459 Placer Dr.,,Salem,58,97301
1460 Jasper Court,,San Francisco,9,94109
1461 Dantley Way,,Lemon Grove,9,91945
1461 Dent Way,,Wollongong,50,2500
1462 Summit View Dr.,,Cloverdale,66,6105
1462 Summit View Dr.,,Woodland Hills,9,91364
1462 West Cliff Place,,Bremerton,79,98312
1462 West Cliff Place,,Metchosin,7,V9
1463 El Verano,,Downey,9,90241
1463 El Verano,,Runcorn,14,TY31
1463 Lincoln Dr,,Lane Cove,50,1597
1464 Lincoln Dr.,,Burbank,9,91502
1465 Dover Drive,,Bremerton,79,98312
1465 Dover Drive,,Lake Oswego,58,97034
1466 Aspen Drive,,Concord,9,94519
1466 Aspen Drive,,Portland,58,97205
1466 Cherry St.,,Chula Vista,9,91910
1468 Dover Drive,,Leeds,14,LE18
1468 Napa St.,,Oak Bay,7,V8P
1469 Babbe St.,,Imperial Beach,9,91932
1471 Michigan Blvd.,,Bremerton,79,98312
1471 Michigan Blvd.,,Shawnee,7,V9B 2C3
1472 South Creek Drive,,Lincoln Acres,9,91950
1474 Bentley Ct.,,Port Macquarie,50,2444
1475 Doyle,,Bremerton,79,98312
1475 Doyle,,N. Vancouver,7,V7L 4J4
1476 Chestnut Ave.,,Oak Bay,7,V8P
1479 Megan Dr,,Burien,79,98168
1479 Megan Dr,,Langley,7,V3A 4R2
1479 Pine Creek Way,,Cranbourne,77,3977
"148, avenue du Québec",,Paris,161,75016
1480 Canyon Creek Drive,,Shawnee,7,V9B 5T2
1480 Oliveria Road,,Burbank,9,91502
1480 Oliveria Road,,Coffs Harbour,50,2450
1480 Shoenic,,Bellflower,9,90706
1480 Shoenic,,Cliffside,7,V8Y 1L1
1481 Bent Street,,Marysville,79,98270
1481 Marina Blvd.,,Warrington,14,WA3 7BH
1483 Browse Street,,Shawnee,7,V9B 2C3
1483 Santa Lucia Dr.,,Berkeley,9,94704
1485 La Vista Avenue,,Brisbane,64,4000
1485 La Vista Avenue,,Geelong,77,3220
1487 Franklin Canyon Road,,Cranbourne,77,3977
1487 Franklin Canyon Road,,Palo Alto,9,94303
1487 Nephi Court,,Walla Walla,79,99362
1487 Santa Fe,,Darlinghurst,50,2010
1487 Santa Fe,,Oak Bay,7,V8P
1488 Cambelback Place,,Brisbane,64,4000
1488 Guadalupe,,Hervey Bay,64,4655
1488 Guadalupe Dr.,,Burien,79,98168
149 Valley Blvd.,,El Cajon,9,92020
149 Valley Blvd.,,Gateshead,14,GA10
1490 Daylight Pl.,,Lebanon,58,97355
1490 Marina Hill Pkwy.,,Downey,9,90241
1490 Marina Pkwy.,,Matraville,50,2036
1491 Marina Vill Pkwy,,North Sydney,50,2055
